GEOID,NAME,popE,popM,geometry,lon,lat,geometry
51510200406,"Census Tract 2004.06, Alexandria city, Virginia",4722,500,"c(-77.1360763954874, 38.8117258378702)",-77.1360763954874,38.8117258378702,"c(-77.1360763954874, 38.8117258378702)"
51023040302,"Census Tract 403.02, Botetourt County, Virginia",6247,381,"c(-79.9640960375967, 37.4479433648209)",-79.9640960375967,37.4479433648209,"c(-79.9640960375967, 37.4479433648209)"
51730811000,"Census Tract 8110, Petersburg city, Virginia",3396,335,"c(-77.4135885816626, 37.1960571325807)",-77.4135885816626,37.1960571325807,"c(-77.4135885816626, 37.1960571325807)"
51710000700,"Census Tract 7, Norfolk city, Virginia",2495,237,"c(-76.2537421959841, 36.9330958100304)",-76.2537421959841,36.9330958100304,"c(-76.2537421959841, 36.9330958100304)"
51059415500,"Census Tract 4155, Fairfax County, Virginia",4633,210,"c(-77.0696658136617, 38.7392724179434)",-77.0696658136617,38.7392724179434,"c(-77.0696658136617, 38.7392724179434)"
51710002000,"Census Tract 20, Norfolk city, Virginia",1342,155,"c(-76.2614731509571, 36.8970189211308)",-76.2614731509571,36.8970189211308,"c(-76.2614731509571, 36.8970189211308)"
51800075803,"Census Tract 758.03, Suffolk city, Virginia",1093,99,"c(-76.8050959034511, 36.6847058568604)",-76.8050959034511,36.6847058568604,"c(-76.8050959034511, 36.6847058568604)"
51153901011,"Census Tract 9010.11, Prince William County, Virginia",4499,279,"c(-77.3254232027204, 38.6129332214147)",-77.3254232027204,38.6129332214147,"c(-77.3254232027204, 38.6129332214147)"
51171040800,"Census Tract 408, Shenandoah County, Virginia",4222,289,"c(-78.6750532441916, 38.6797381786024)",-78.6750532441916,38.6797381786024,"c(-78.6750532441916, 38.6797381786024)"
51093280103,"Census Tract 2801.03, Isle of Wight County, Virginia",7017,392,"c(-76.5350793647839, 36.9497490423564)",-76.5350793647839,36.9497490423564,"c(-76.5350793647839, 36.9497490423564)"
51510200900,"Census Tract 2009, Alexandria city, Virginia",3962,191,"c(-77.0754169222243, 38.8260213023298)",-77.0754169222243,38.8260213023298,"c(-77.0754169222243, 38.8260213023298)"
51071930300,"Census Tract 9303, Giles County, Virginia",4686,272,"c(-80.8290285176811, 37.3466561243805)",-80.8290285176811,37.3466561243805,"c(-80.8290285176811, 37.3466561243805)"
51683910100,"Census Tract 9101, Manassas city, Virginia",3485,250,"c(-77.4889481132558, 38.7605562561165)",-77.4889481132558,38.7605562561165,"c(-77.4889481132558, 38.7605562561165)"
51810045417,"Census Tract 454.17, Virginia Beach city, Virginia",6953,351,"c(-76.040986168157, 36.7714482002607)",-76.040986168157,36.7714482002607,"c(-76.040986168157, 36.7714482002607)"
51800075501,"Census Tract 755.01, Suffolk city, Virginia",3776,313,"c(-76.52239137665, 36.7504827059141)",-76.52239137665,36.7504827059141,"c(-76.52239137665, 36.7504827059141)"
51161030802,"Census Tract 308.02, Roanoke County, Virginia",3821,297,"c(-80.0029705879952, 37.2125141353882)",-80.0029705879952,37.2125141353882,"c(-80.0029705879952, 37.2125141353882)"
51013102702,"Census Tract 1027.02, Arlington County, Virginia",1628,145,"c(-77.0982675181877, 38.8510312748974)",-77.0982675181877,38.8510312748974,"c(-77.0982675181877, 38.8510312748974)"
51069050100,"Census Tract 501, Frederick County, Virginia",4787,239,"c(-78.0874774803457, 39.2519055629977)",-78.0874774803457,39.2519055629977,"c(-78.0874774803457, 39.2519055629977)"
51650010314,"Census Tract 103.14, Hampton city, Virginia",1655,187,"c(-76.3919198755552, 37.0770123857492)",-76.3919198755552,37.0770123857492,"c(-76.3919198755552, 37.0770123857492)"
51131930300,"Census Tract 9303, Northampton County, Virginia",3530,252,"c(-75.8869283350272, 37.2558542109943)",-75.8869283350272,37.2558542109943,"c(-75.8869283350272, 37.2558542109943)"
51107611101,"Census Tract 6111.01, Loudoun County, Virginia",3334,225,"c(-77.4281326550056, 39.0572081945099)",-77.4281326550056,39.0572081945099,"c(-77.4281326550056, 39.0572081945099)"
51107611501,"Census Tract 6115.01, Loudoun County, Virginia",2887,278,"c(-77.415517101542, 39.0312211287475)",-77.415517101542,39.0312211287475,"c(-77.415517101542, 39.0312211287475)"
51087200305,"Census Tract 2003.05, Henrico County, Virginia",3221,334,"c(-77.5340242508054, 37.6186420745872)",-77.5340242508054,37.6186420745872,"c(-77.5340242508054, 37.6186420745872)"
51073100201,"Census Tract 1002.01, Gloucester County, Virginia",4627,384,"c(-76.5034193458181, 37.4754372251309)",-76.5034193458181,37.4754372251309,"c(-76.5034193458181, 37.4754372251309)"
51195930700,"Census Tract 9307, Wise County, Virginia",2866,264,"c(-82.5708834187276, 37.1169225323912)",-82.5708834187276,37.1169225323912,"c(-82.5708834187276, 37.1169225323912)"
51810046204,"Census Tract 462.04, Virginia Beach city, Virginia",4295,265,"c(-76.2099079320207, 36.8236793548118)",-76.2099079320207,36.8236793548118,"c(-76.2099079320207, 36.8236793548118)"
51059481701,"Census Tract 4817.01, Fairfax County, Virginia",4937,243,"c(-77.3638863717339, 38.8953783740209)",-77.3638863717339,38.8953783740209,"c(-77.3638863717339, 38.8953783740209)"
51059490103,"Census Tract 4901.03, Fairfax County, Virginia",4937,530,"c(-77.4616214418358, 38.8908502349669)",-77.4616214418358,38.8908502349669,"c(-77.4616214418358, 38.8908502349669)"
51013100500,"Census Tract 1005, Arlington County, Virginia",3374,258,"c(-77.1137427824017, 38.9017202802766)",-77.1137427824017,38.9017202802766,"c(-77.1137427824017, 38.9017202802766)"
51630000500,"Census Tract 5, Fredericksburg city, Virginia",6177,404,"c(-77.504614597909, 38.3036746086553)",-77.504614597909,38.3036746086553,"c(-77.504614597909, 38.3036746086553)"
51173030200,"Census Tract 302, Smyth County, Virginia",3658,284,"c(-81.7338481861948, 36.914426972206)",-81.7338481861948,36.914426972206,"c(-81.7338481861948, 36.914426972206)"
51121020400,"Census Tract 204, Montgomery County, Virginia",6517,669,"c(-80.4198865981265, 37.2531310057917)",-80.4198865981265,37.2531310057917,"c(-80.4198865981265, 37.2531310057917)"
51710006606,"Census Tract 66.06, Norfolk city, Virginia",3214,227,"c(-76.2259488066387, 36.9095756225453)",-76.2259488066387,36.9095756225453,"c(-76.2259488066387, 36.9095756225453)"
51059460501,"Census Tract 4605.01, Fairfax County, Virginia",2075,157,"c(-77.2346461856626, 38.9108832979183)",-77.2346461856626,38.9108832979183,"c(-77.2346461856626, 38.9108832979183)"
51059461700,"Census Tract 4617, Fairfax County, Virginia",5383,505,"c(-77.2539826617568, 38.8689735655538)",-77.2539826617568,38.8689735655538,"c(-77.2539826617568, 38.8689735655538)"
51153901231,"Census Tract 9012.31, Prince William County, Virginia",5143,304,"c(-77.4168856730742, 38.7427811355998)",-77.4168856730742,38.7427811355998,"c(-77.4168856730742, 38.7427811355998)"
51085320400,"Census Tract 3204, Hanover County, Virginia",3893,286,"c(-77.5312359902985, 37.7235361373754)",-77.5312359902985,37.7235361373754,"c(-77.5312359902985, 37.7235361373754)"
51085321001,"Census Tract 3210.01, Hanover County, Virginia",2893,201,"c(-77.3531865426962, 37.6226167025192)",-77.353186542696207,37.6226167025192,"c(-77.3531865426962, 37.6226167025192)"
51061930204,"Census Tract 9302.04, Fauquier County, Virginia",2847,212,"c(-77.9080493426271, 38.7832673436528)",-77.9080493426271,38.7832673436528,"c(-77.9080493426271, 38.7832673436528)"
51730810100,"Census Tract 8101, Petersburg city, Virginia",2194,365,"c(-77.3784085293051, 37.230711596934)",-77.3784085293051,37.230711596934,"c(-77.3784085293051, 37.230711596934)"
51059440501,"Census Tract 4405.01, Fairfax County, Virginia",4170,256,"c(-77.2757091384673, 38.8294022673034)",-77.2757091384673,38.8294022673034,"c(-77.2757091384673, 38.8294022673034)"
51059460200,"Census Tract 4602, Fairfax County, Virginia",3240,169,"c(-77.2879562588214, 38.9276941277194)",-77.2879562588214,38.9276941277194,"c(-77.2879562588214, 38.9276941277194)"
51770001800,"Census Tract 18, Roanoke city, Virginia",3104,288,"c(-79.9677921348352, 37.2618173511605)",-79.9677921348352,37.2618173511605,"c(-79.9677921348352, 37.2618173511605)"
51520020100,"Census Tract 201, Bristol city, Virginia",3099,289,"c(-82.2095724215884, 36.603605211214)",-82.2095724215884,36.603605211214,"c(-82.2095724215884, 36.603605211214)"
51127700200,"Census Tract 7002, New Kent County, Virginia",4268,342,"c(-77.0683943995788, 37.5175640955104)",-77.0683943995788,37.5175640955104,"c(-77.0683943995788, 37.5175640955104)"
51097950500,"Census Tract 9505, King and Queen County, Virginia",2315,187,"c(-76.7394183780359, 37.5722775990323)",-76.7394183780359,37.5722775990323,"c(-76.7394183780359, 37.5722775990323)"
51036600100,"Census Tract 6001, Charles City County, Virginia",2309,89,"c(-77.1917412853616, 37.384695143785)",-77.1917412853616,37.384695143785,"c(-77.1917412853616, 37.384695143785)"
51153900702,"Census Tract 9007.02, Prince William County, Virginia",6276,815,"c(-77.2601850301575, 38.6177323226084)",-77.2601850301575,38.6177323226084,"c(-77.2601850301575, 38.6177323226084)"
51115951400,"Census Tract 9514, Mathews County, Virginia",3777,361,"c(-76.3320807684931, 37.4042377857566)",-76.3320807684931,37.4042377857566,"c(-76.3320807684931, 37.4042377857566)"
51013101300,"Census Tract 1013, Arlington County, Virginia",5634,556,"c(-77.1228828490346, 38.8738401359423)",-77.1228828490346,38.8738401359423,"c(-77.1228828490346, 38.8738401359423)"
51147930202,"Census Tract 9302.02, Prince Edward County, Virginia",2884,355,"c(-78.5350200138943, 37.2963333329212)",-78.5350200138943,37.2963333329212,"c(-78.5350200138943, 37.2963333329212)"
51013103800,"Census Tract 1038, Arlington County, Virginia",3974,284,"c(-77.0731549201582, 38.8473091407882)",-77.0731549201582,38.8473091407882,"c(-77.0731549201582, 38.8473091407882)"
51025930202,"Census Tract 9302.02, Brunswick County, Virginia",1760,153,"c(-77.8197740283037, 36.7826304439213)",-77.8197740283037,36.7826304439213,"c(-77.8197740283037, 36.7826304439213)"
51650010502,"Census Tract 105.02, Hampton city, Virginia",2199,300,"c(-76.3796071942346, 37.0342885023974)",-76.3796071942346,37.0342885023974,"c(-76.3796071942346, 37.0342885023974)"
51087201201,"Census Tract 2012.01, Henrico County, Virginia",5789,637,"c(-77.3326835593118, 37.5583671971393)",-77.3326835593118,37.5583671971393,"c(-77.3326835593118, 37.5583671971393)"
51165011700,"Census Tract 117, Rockingham County, Virginia",3717,411,"c(-78.8927084687105, 38.3655106630284)",-78.8927084687105,38.3655106630284,"c(-78.8927084687105, 38.3655106630284)"
51770000601,"Census Tract 6.01, Roanoke city, Virginia",4177,325,"c(-79.913643334766, 37.3054569659631)",-79.913643334766,37.3054569659631,"c(-79.913643334766, 37.3054569659631)"
51107610506,"Census Tract 6105.06, Loudoun County, Virginia",4551,408,"c(-77.5269867758461, 39.0902564655882)",-77.5269867758461,39.0902564655882,"c(-77.5269867758461, 39.0902564655882)"
51087200804,"Census Tract 2008.04, Henrico County, Virginia",5292,536,"c(-77.4298790831509, 37.6073557956374)",-77.4298790831509,37.6073557956374,"c(-77.4298790831509, 37.6073557956374)"
51087201002,"Census Tract 2010.02, Henrico County, Virginia",2446,327,"c(-77.4036579564978, 37.5724763989437)",-77.4036579564978,37.5724763989437,"c(-77.4036579564978, 37.5724763989437)"
51059420503,"Census Tract 4205.03, Fairfax County, Virginia",2796,322,"c(-77.0750349207565, 38.7896326069126)",-77.0750349207565,38.7896326069126,"c(-77.0750349207565, 38.7896326069126)"
51059421002,"Census Tract 4210.02, Fairfax County, Virginia",4049,244,"c(-77.1748967331724, 38.7657407002296)",-77.1748967331724,38.7657407002296,"c(-77.1748967331724, 38.7657407002296)"
51830370100,"Census Tract 3701, Williamsburg city, Virginia",4279,359,"c(-76.7004754105851, 37.259329099101)",-76.7004754105851,37.259329099101,"c(-76.7004754105851, 37.259329099101)"
51830370200,"Census Tract 3702, Williamsburg city, Virginia",2336,256,"c(-76.6919672457165, 37.2810485153526)",-76.6919672457165,37.2810485153526,"c(-76.6919672457165, 37.2810485153526)"
51161031000,"Census Tract 310, Roanoke County, Virginia",3033,255,"c(-79.8892537518735, 37.2270701979886)",-79.8892537518735,37.2270701979886,"c(-79.8892537518735, 37.2270701979886)"
51810045421,"Census Tract 454.21, Virginia Beach city, Virginia",2628,188,"c(-76.061715637099, 36.7737233749956)",-76.061715637099,36.7737233749956,"c(-76.061715637099, 36.7737233749956)"
51077060101,"Census Tract 601.01, Grayson County, Virginia",2409,350,"c(-81.0334941940077, 36.7321691432688)",-81.0334941940077,36.7321691432688,"c(-81.0334941940077, 36.7321691432688)"
51059430600,"Census Tract 4306, Fairfax County, Virginia",6234,559,"c(-77.1872271528715, 38.7875324397176)",-77.1872271528715,38.7875324397176,"c(-77.1872271528715, 38.7875324397176)"
51163930300,"Census Tract 9303, Rockbridge County, Virginia",5758,443,"c(-79.5548462372033, 37.742605508811)",-79.5548462372033,37.742605508811,"c(-79.5548462372033, 37.742605508811)"
51087200600,"Census Tract 2006, Henrico County, Virginia",3864,265,"c(-77.4784081703013, 37.6114464262341)",-77.4784081703013,37.6114464262341,"c(-77.4784081703013, 37.6114464262341)"
51087200116,"Census Tract 2001.16, Henrico County, Virginia",4789,340,"c(-77.5936061446926, 37.6148760840693)",-77.5936061446926,37.6148760840693,"c(-77.5936061446926, 37.6148760840693)"
51059482503,"Census Tract 4825.03, Fairfax County, Virginia",3611,163,"c(-77.4075584177428, 38.9231346561232)",-77.4075584177428,38.9231346561232,"c(-77.4075584177428, 38.9231346561232)"
51640070101,"Census Tract 701.01, Galax city, Virginia",3335,233,"c(-80.9167614635701, 36.6574977935971)",-80.9167614635701,36.6574977935971,"c(-80.9167614635701, 36.6574977935971)"
51059480505,"Census Tract 4805.05, Fairfax County, Virginia",2649,163,"c(-77.3573281051468, 38.9729140835379)",-77.3573281051468,38.9729140835379,"c(-77.3573281051468, 38.9729140835379)"
51013102301,"Census Tract 1023.01, Arlington County, Virginia",1155,95,"c(-77.1053362650076, 38.8664582919147)",-77.1053362650076,38.8664582919147,"c(-77.1053362650076, 38.8664582919147)"
51760070801,"Census Tract 708.01, Richmond city, Virginia",6103,662,"c(-77.4947296284679, 37.475629366573)",-77.4947296284679,37.475629366573,"c(-77.4947296284679, 37.475629366573)"
51770002400,"Census Tract 24, Roanoke city, Virginia",3189,355,"c(-79.9654552119498, 37.2921181889573)",-79.9654552119498,37.2921181889573,"c(-79.9654552119498, 37.2921181889573)"
51095080206,"Census Tract 802.06, James City County, Virginia",9072,680,"c(-76.7742189208908, 37.2945962248901)",-76.7742189208908,37.2945962248901,"c(-76.7742189208908, 37.2945962248901)"
51059492000,"Census Tract 4920, Fairfax County, Virginia",5509,294,"c(-77.3486307053814, 38.8080983208339)",-77.3486307053814,38.8080983208339,"c(-77.3486307053814, 38.8080983208339)"
51059481900,"Census Tract 4819, Fairfax County, Virginia",5067,450,"c(-77.3126437332749, 38.9594811971493)",-77.3126437332749,38.9594811971493,"c(-77.3126437332749, 38.9594811971493)"
51165010100,"Census Tract 101, Rockingham County, Virginia",2706,237,"c(-78.5948253732034, 38.375401735018)",-78.5948253732034,38.375401735018,"c(-78.5948253732034, 38.375401735018)"
51059480100,"Census Tract 4801, Fairfax County, Virginia",3266,251,"c(-77.2730509868423, 39.0116581787008)",-77.2730509868423,39.0116581787008,"c(-77.2730509868423, 39.0116581787008)"
51059451800,"Census Tract 4518, Fairfax County, Virginia",3279,317,"c(-77.1447440174808, 38.8332870428528)",-77.1447440174808,38.8332870428528,"c(-77.1447440174808, 38.8332870428528)"
51059432402,"Census Tract 4324.02, Fairfax County, Virginia",3844,197,"c(-77.2668092740293, 38.7639049262935)",-77.2668092740293,38.7639049262935,"c(-77.2668092740293, 38.7639049262935)"
51760020900,"Census Tract 209, Richmond city, Virginia",2627,307,"c(-77.3979734918324, 37.5328529316452)",-77.3979734918324,37.5328529316452,"c(-77.3979734918324, 37.5328529316452)"
51760040800,"Census Tract 408, Richmond city, Virginia",1478,151,"c(-77.4856014572979, 37.5563622316877)",-77.4856014572979,37.5563622316877,"c(-77.4856014572979, 37.5563622316877)"
51003011301,"Census Tract 113.01, Albemarle County, Virginia",4936,406,"c(-78.4917539267607, 37.9218455372964)",-78.4917539267607,37.9218455372964,"c(-78.4917539267607, 37.9218455372964)"
51153900300,"Census Tract 9003, Prince William County, Virginia",6798,522,"c(-77.2726738751688, 38.6697678307073)",-77.2726738751688,38.6697678307073,"c(-77.2726738751688, 38.6697678307073)"
51065020102,"Census Tract 201.02, Fluvanna County, Virginia",8229,330,"c(-78.3307811346423, 37.9214795849033)",-78.3307811346423,37.9214795849033,"c(-78.3307811346423, 37.9214795849033)"
51065020101,"Census Tract 201.01, Fluvanna County, Virginia",5218,338,"c(-78.2748272174251, 37.9389077663432)",-78.2748272174251,37.9389077663432,"c(-78.2748272174251, 37.9389077663432)"
51059451601,"Census Tract 4516.01, Fairfax County, Virginia",3756,430,"c(-77.1389698977572, 38.8502611545908)",-77.1389698977572,38.8502611545908,"c(-77.1389698977572, 38.8502611545908)"
51059422202,"Census Tract 4222.02, Fairfax County, Virginia",4996,612,"c(-77.2402000612695, 38.6922510350971)",-77.2402000612695,38.6922510350971,"c(-77.2402000612695, 38.6922510350971)"
51067020200,"Census Tract 202, Franklin County, Virginia",4062,382,"c(-79.8013725187744, 37.0350331517529)",-79.8013725187744,37.0350331517529,"c(-79.8013725187744, 37.0350331517529)"
51067020900,"Census Tract 209, Franklin County, Virginia",5687,472,"c(-79.7584883185846, 36.8939791907735)",-79.7584883185846,36.8939791907735,"c(-79.7584883185846, 36.8939791907735)"
51810042000,"Census Tract 420, Virginia Beach city, Virginia",2710,159,"c(-76.0895480406011, 36.8802528972466)",-76.0895480406011,36.8802528972466,"c(-76.0895480406011, 36.8802528972466)"
51121020700,"Census Tract 207, Montgomery County, Virginia",6065,444,"c(-80.3942999724319, 37.2044643768393)",-80.3942999724319,37.2044643768393,"c(-80.3942999724319, 37.2044643768393)"
51735340300,"Census Tract 3403, Poquoson city, Virginia",2775,248,"c(-76.3390546743234, 37.1300902204391)",-76.3390546743234,37.1300902204391,"c(-76.3390546743234, 37.1300902204391)"
51041100405,"Census Tract 1004.05, Chesterfield County, Virginia",1921,165,"c(-77.4467207021194, 37.4385810544089)",-77.4467207021194,37.4385810544089,"c(-77.4467207021194, 37.4385810544089)"
51047930102,"Census Tract 9301.02, Culpeper County, Virginia",7388,502,"c(-77.9476088499434, 38.6111061751972)",-77.9476088499434,38.6111061751972,"c(-77.9476088499434, 38.6111061751972)"
51590001200,"Census Tract 12, Danville city, Virginia",1324,122,"c(-79.3991149125079, 36.5498234146894)",-79.3991149125079,36.5498234146894,"c(-79.3991149125079, 36.5498234146894)"
51775010100,"Census Tract 101, Salem city, Virginia",4765,344,"c(-80.0385336838516, 37.3033223390787)",-80.0385336838516,37.3033223390787,"c(-80.0385336838516, 37.3033223390787)"
51775010200,"Census Tract 102, Salem city, Virginia",5690,361,"c(-80.0802778857356, 37.2958728055182)",-80.0802778857356,37.2958728055182,"c(-80.0802778857356, 37.2958728055182)"
51810045414,"Census Tract 454.14, Virginia Beach city, Virginia",4707,399,"c(-76.088978602619, 36.8116323301939)",-76.088978602619,36.8116323301939,"c(-76.088978602619, 36.8116323301939)"
51031020101,"Census Tract 201.01, Campbell County, Virginia",4647,298,"c(-79.0561983185433, 37.3510842239943)",-79.0561983185433,37.3510842239943,"c(-79.0561983185433, 37.3510842239943)"
51031020401,"Census Tract 204.01, Campbell County, Virginia",4238,365,"c(-79.2321550630812, 37.3262212378126)",-79.2321550630812,37.3262212378126,"c(-79.2321550630812, 37.3262212378126)"
51089010900,"Census Tract 109, Henry County, Virginia",2070,231,"c(-80.0037949418743, 36.6534469638411)",-80.0037949418743,36.6534469638411,"c(-80.0037949418743, 36.6534469638411)"
51650010602,"Census Tract 106.02, Hampton city, Virginia",1966,269,"c(-76.3548481500207, 37.037954746058)",-76.3548481500207,37.037954746058,"c(-76.3548481500207, 37.037954746058)"
51045050100,"Census Tract 501, Craig County, Virginia",4234,121,"c(-80.2115677843376, 37.4816661139461)",-80.2115677843376,37.4816661139461,"c(-80.2115677843376, 37.4816661139461)"
51013100100,"Census Tract 1001, Arlington County, Virginia",3900,203,"c(-77.1580828994876, 38.8957518922135)",-77.1580828994876,38.8957518922135,"c(-77.1580828994876, 38.8957518922135)"
51013100200,"Census Tract 1002, Arlington County, Virginia",4908,271,"c(-77.1421467265855, 38.9038585609111)",-77.1421467265855,38.9038585609111,"c(-77.1421467265855, 38.9038585609111)"
51041100819,"Census Tract 1008.19, Chesterfield County, Virginia",5306,549,"c(-77.5096971920162, 37.4375357543795)",-77.5096971920162,37.4375357543795,"c(-77.5096971920162, 37.4375357543795)"
51800075302,"Census Tract 753.02, Suffolk city, Virginia",2156,243,"c(-76.5667465792647, 36.8532575858257)",-76.5667465792647,36.8532575858257,"c(-76.5667465792647, 36.8532575858257)"
51121020900,"Census Tract 209, Montgomery County, Virginia",4036,408,"c(-80.3457290675812, 37.1278174711869)",-80.3457290675812,37.1278174711869,"c(-80.3457290675812, 37.1278174711869)"
51121021400,"Census Tract 214, Montgomery County, Virginia",4290,508,"c(-80.2471466478277, 37.1514267960134)",-80.2471466478277,37.1514267960134,"c(-80.2471466478277, 37.1514267960134)"
51107611205,"Census Tract 6112.05, Loudoun County, Virginia",4841,293,"c(-77.3787910243755, 39.0254165699707)",-77.3787910243755,39.0254165699707,"c(-77.3787910243755, 39.0254165699707)"
51121021300,"Census Tract 213, Montgomery County, Virginia",2782,256,"c(-80.3214744136728, 37.271512092867)",-80.3214744136728,37.271512092867,"c(-80.3214744136728, 37.271512092867)"
51650010304,"Census Tract 103.04, Hampton city, Virginia",6417,570,"c(-76.4174758126706, 37.0775764718356)",-76.4174758126706,37.0775764718356,"c(-76.4174758126706, 37.0775764718356)"
51041101003,"Census Tract 1010.03, Chesterfield County, Virginia",5922,307,"c(-77.7821390450568, 37.4190039019623)",-77.7821390450568,37.4190039019623,"c(-77.7821390450568, 37.4190039019623)"
51041101010,"Census Tract 1010.10, Chesterfield County, Virginia",6574,384,"c(-77.6476899482349, 37.3703833957383)",-77.6476899482349,37.3703833957383,"c(-77.6476899482349, 37.3703833957383)"
51165010800,"Census Tract 108, Rockingham County, Virginia",5207,304,"c(-78.7568258360996, 38.6077825809297)",-78.7568258360996,38.6077825809297,"c(-78.7568258360996, 38.6077825809297)"
51165011800,"Census Tract 118, Rockingham County, Virginia",7111,401,"c(-78.8263485771901, 38.339964548825)",-78.8263485771901,38.339964548825,"c(-78.8263485771901, 38.339964548825)"
51165012000,"Census Tract 120, Rockingham County, Virginia",4335,363,"c(-78.7406701089787, 38.2815377932987)",-78.7406701089787,38.2815377932987,"c(-78.7406701089787, 38.2815377932987)"
51085321002,"Census Tract 3210.02, Hanover County, Virginia",5745,404,"c(-77.3167730963183, 37.6470554027645)",-77.3167730963183,37.6470554027645,"c(-77.3167730963183, 37.6470554027645)"
51193010400,"Census Tract 104, Westmoreland County, Virginia",4742,406,"c(-77.0041441782181, 38.2364864854149)",-77.0041441782181,38.2364864854149,"c(-77.0041441782181, 38.2364864854149)"
51700032006,"Census Tract 320.06, Newport News city, Virginia",2928,300,"c(-76.5176488178547, 37.1159610027888)",-76.5176488178547,37.1159610027888,"c(-76.5176488178547, 37.1159610027888)"
51059491000,"Census Tract 4910, Fairfax County, Virginia",1426,172,"c(-77.5045399316883, 38.8508761921325)",-77.5045399316883,38.8508761921325,"c(-77.5045399316883, 38.8508761921325)"
51059492201,"Census Tract 4922.01, Fairfax County, Virginia",2642,135,"c(-77.3039231439644, 38.7223091204376)",-77.3039231439644,38.7223091204376,"c(-77.3039231439644, 38.7223091204376)"
51670820300,"Census Tract 8203, Hopewell city, Virginia",2316,238,"c(-77.2911724108109, 37.301470694232)",-77.2911724108109,37.301470694232,"c(-77.2911724108109, 37.301470694232)"
51810046002,"Census Tract 460.02, Virginia Beach city, Virginia",4435,195,"c(-76.1795292561354, 36.8203599839711)",-76.1795292561354,36.8203599839711,"c(-76.1795292561354, 36.8203599839711)"
51153901228,"Census Tract 9012.28, Prince William County, Virginia",4881,303,"c(-77.3642822511855, 38.6397831586705)",-77.3642822511855,38.6397831586705,"c(-77.3642822511855, 38.6397831586705)"
51153901230,"Census Tract 9012.30, Prince William County, Virginia",3487,177,"c(-77.3895241757758, 38.664136163559)",-77.3895241757758,38.664136163559,"c(-77.3895241757758, 38.664136163559)"
51153901507,"Census Tract 9015.07, Prince William County, Virginia",2139,137,"c(-77.6240604081362, 38.8060942330415)",-77.6240604081362,38.8060942330415,"c(-77.6240604081362, 38.8060942330415)"
51740212702,"Census Tract 2127.02, Portsmouth city, Virginia",2717,246,"c(-76.3553061982475, 36.7940360276817)",-76.3553061982475,36.7940360276817,"c(-76.3553061982475, 36.7940360276817)"
51510200600,"Census Tract 2006, Alexandria city, Virginia",4450,343,"c(-77.100907349182, 38.8079088148123)",-77.100907349182,38.8079088148123,"c(-77.100907349182, 38.8079088148123)"
51197050402,"Census Tract 504.02, Wythe County, Virginia",3989,366,"c(-80.8726044449867, 36.8960430048336)",-80.8726044449867,36.8960430048336,"c(-80.8726044449867, 36.8960430048336)"
51510200104,"Census Tract 2001.04, Alexandria city, Virginia",2942,215,"c(-77.1225287312746, 38.8284307795055)",-77.1225287312746,38.8284307795055,"c(-77.1225287312746, 38.8284307795055)"
51191010200,"Census Tract 102, Washington County, Virginia",4042,297,"c(-82.2113957195111, 36.6372020352701)",-82.2113957195111,36.6372020352701,"c(-82.2113957195111, 36.6372020352701)"
51191010800,"Census Tract 108, Washington County, Virginia",2885,310,"c(-81.7284159451819, 36.6889440853353)",-81.7284159451819,36.6889440853353,"c(-81.7284159451819, 36.6889440853353)"
51133020100,"Census Tract 201, Northumberland County, Virginia",2941,323,"c(-76.5289927518377, 37.9721455386997)",-76.5289927518377,37.9721455386997,"c(-76.5289927518377, 37.9721455386997)"
51153901225,"Census Tract 9012.25, Prince William County, Virginia",4104,293,"c(-77.3227567185578, 38.668724254844)",-77.3227567185578,38.668724254844,"c(-77.3227567185578, 38.668724254844)"
51117930600,"Census Tract 9306, Mecklenburg County, Virginia",2259,360,"c(-78.391071030545, 36.6506956277053)",-78.391071030545,36.650695627705304,"c(-78.391071030545, 36.6506956277053)"
51059482501,"Census Tract 4825.01, Fairfax County, Virginia",7973,628,"c(-77.4221099794376, 38.9343981896557)",-77.4221099794376,38.9343981896557,"c(-77.4221099794376, 38.9343981896557)"
51005080201,"Census Tract 802.01, Alleghany County, Virginia",2212,160,"c(-79.9259689114544, 37.849977467132)",-79.9259689114544,37.849977467132,"c(-79.9259689114544, 37.849977467132)"
51059440100,"Census Tract 4401, Fairfax County, Virginia",5586,407,"c(-77.2571440070113, 38.8525883126595)",-77.2571440070113,38.8525883126595,"c(-77.2571440070113, 38.8525883126595)"
51550021301,"Census Tract 213.01, Chesapeake city, Virginia",5897,366,"c(-76.4220244207846, 36.6658076772108)",-76.4220244207846,36.6658076772108,"c(-76.4220244207846, 36.6658076772108)"
51121020800,"Census Tract 208, Montgomery County, Virginia",5529,477,"c(-80.3791086020067, 37.1600014298879)",-80.3791086020067,37.1600014298879,"c(-80.3791086020067, 37.1600014298879)"
51700031601,"Census Tract 316.01, Newport News city, Virginia",5832,424,"c(-76.4547972177919, 37.0634523738184)",-76.4547972177919,37.0634523738184,"c(-76.4547972177919, 37.0634523738184)"
51810040801,"Census Tract 408.01, Virginia Beach city, Virginia",3249,242,"c(-76.1396375483491, 36.8665837882425)",-76.1396375483491,36.8665837882425,"c(-76.1396375483491, 36.8665837882425)"
